% Model:              20150806_thermoelastic_damping_3d.mph
% Version:            COMSOL 5.0.0.243
% Date:               Aug 13 2015, 12:33
% Dimension:          1
% Nodes:              1001
% Expressions:        1
% Description:        Point graph
% X                       Height
1627035.8                 4.5435416258589704E-11
1627036                   4.5690983223874945E-11
1627036.2                 4.594943975686439E-11
1627036.4                 4.62108351124299E-11
1627036.6                 4.647521967090156E-11
1627036.8                 4.674264496912507E-11
1627037                   4.701316373571806E-11
1627037.2                 4.728682992441576E-11
1627037.4                 4.756369875016065E-11
1627037.6                 4.784382672647487E-11
1627037.8                 4.8127271702508604E-11
1627038                   4.841409290472065E-11
1627038.2                 4.870435097672553E-11
1627038.4                 4.89981080222501E-11
1627038.6                 4.929542764966049E-11
1627038.8                 4.959637501636527E-11
1627039                   4.990101687836531E-11
1627039.2                 5.020942163810123E-11
1627039.4                 5.0521659395855203E-11
1627039.6                 5.083780200308911E-11
1627039.8                 5.1157923115929696E-11
1627040                   5.1482098254420176E-11
1627040.2                 5.181040486027099E-11
1627040.4                 5.2142922358715255E-11
1627040.6                 5.247973222276712E-11
1627040.8                 5.282091803799357E-11
1627041                   5.316656557380651E-11
1627041.2                 5.3516762853553106E-11
1627041.4                 5.3871600229397434E-11
1627041.6                 5.423117046020549E-11
1627041.8                 5.459556879043833E-11
1627042                   5.496489303649356E-11
1627042.2                 5.5339243672277254E-11
1627042.4                 5.5718723920434605E-11
1627042.6                 5.610343984736118E-11
1627042.8                 5.649350045989278E-11
1627043                   5.688901781059816E-11
1627043.2                 5.729010710292027E-11
1627043.4                 5.7696886803081394E-11
1627043.6                 5.81094787567872E-11
1627043.8                 5.852800830851715E-11
1627044                   5.895260443087562E-11
1627044.2                 5.938339985466455E-11
1627044.4                 5.982053120714749E-11
1627044.6                 6.026413915645723E-11
1627044.8                 6.071436855982568E-11
1627045                   6.117136862373844E-11
1627045.2                 6.1635293066042E-11
1627045.4                 6.210630028810737E-11
1627045.6                 6.258455355493054E-11
1627045.8                 6.307022118074897E-11
1627046                   6.356347672899904E-11
1627046.2                 6.406449921596047E-11
1627046.4                 6.457347332692739E-11
1627046.6                 6.509058964273294E-11
1627046.8                 6.561604487412618E-11
1627047                   6.61500421136703E-11
1627047.2                 6.669279109377765E-11
1627047.4                 6.724450846058559E-11
1627047.6                 6.78054180614826E-11
1627047.8                 6.837575124373678E-11
1627048                   6.895574717489476E-11
1627048.2                 6.954565317279755E-11
1627048.4                 7.014572505594599E-11
1627048.6                 7.075622751207108E-11
1627048.8                 7.137743448237166E-11
1627049                   7.200962957329332E-11
1627049.2                 7.2653106482902E-11
1627049.4                 7.330816945383696E-11
1627049.6                 7.397513375084256E-11
1627049.8                 7.465432616045546E-11
1627050                   7.53460855262035E-11
1627050.2                 7.605076330558617E-11
1627050.4                 7.676872416237925E-11
1627050.6                 7.750034659257276E-11
1627050.8                 7.824602358180255E-11
1627051                   7.900616330950035E-11
1627051.2                 7.978118988532297E-11
1627051.4                 8.05715441333917E-11
1627051.6                 8.137768442323138E-11
1627051.8                 8.220008754584221E-11
1627052                   8.303924965254958E-11
1627052.2                 8.389568724167224E-11
1627052.4                 8.476993821115832E-11
1627052.6                 8.566256297711057E-11
1627052.8                 8.657414565768871E-11
1627053                   8.750529534327606E-11
1627053.2                 8.845664743782907E-11
1627053.4                 8.942886509312843E-11
1627053.6                 9.042264073764539E-11
1627053.8                 9.14386977013832E-11
1627054                   9.247779196209345E-11
1627054.2                 9.35407139984343E-11
1627054.4                 9.462829077685746E-11
1627054.6                 9.574138787702201E-11
1627054.8                 9.688091176038884E-11
1627055                   9.804781221392672E-11
1627055.2                 9.924308495662405E-11
1627055.4                 1.0046777444308821E-10
1627055.6                 1.0172297687438387E-10
1627055.8                 1.0300984342655941E-10
1627056                   1.043295837386826E-10
1627056.2                 1.0568346965299298E-10
1627056.4                 1.0707283925306565E-10
1627056.6                 1.0849910121955306E-10
1627056.8                 1.0996373952427424E-10
1627057                   1.1146831852018071E-10
1627057.2                 1.1301448843003022E-10
1627057.4                 1.1460399129854208E-10
1627057.6                 1.1623866744451549E-10
1627057.8                 1.1792046245244777E-10
1627058                   1.1965143478739153E-10
1627058.2                 1.2143376405643607E-10
1627058.4                 1.2326976001385915E-10
1627058.6                 1.2516187237769078E-10
1627058.8                 1.2711270153229614E-10
