% Model:              20150819_beam.mph
% Version:            COMSOL 5.0.0.243
% Date:               Aug 26 2015, 11:26
% Dimension:          1
% Nodes:              1001
% Expressions:        1
% Description:        Point graph
% x                       Height
1591541.8                 359.41193271395093
1591542                   359.4109198293618
1591542.2                 359.4099034494981
1591542.4                 359.408883556237
1591542.6                 359.40786013132896
1591542.8                 359.40683315640115
1591543                   359.40580261294986
1591543.2                 359.40476848234346
1591543.4                 359.4037307458205
1591543.6                 359.40268938448736
1591543.8                 359.4016443793216
1591544                   359.4005957111642
1591544.2                 359.39954336072236
1591544.4                 359.3984873085679
1591544.6                 359.3974275351342
1591544.8                 359.39636402072057
1591545                   359.395296745483
1591545.2                 359.39422568943826
1591545.4                 359.39315083246123
1591545.6                 359.39207215428246
1591545.8                 359.3909896344921
1591546                   359.38990325253064
1591546.2                 359.388812987693
1591546.4                 359.3877188191258
1591546.6                 359.3866207258247
1591546.8                 359.3855186866386
1591547                   359.38441268025986
1591547.2                 359.3833026852287
1591547.4                 359.3821886799304
1591547.6                 359.38107064259214
1591547.8                 359.3799485512872
1591548                   359.37882238392604
1591548.2                 359.3776921182591
1591548.4                 359.3765577318751
1591548.6                 359.37541920219746
1591548.8                 359.3742765064884
1591549                   359.37312962183955
1591549.2                 359.37197852517545
1591549.4                 359.37082319325106
1591549.6                 359.36966360264853
1591549.8                 359.3684997297811
1591550                   359.3673315508835
1591550.2                 359.36615904201545
1591550.4                 359.3649821790593
1591550.6                 359.3638009377162
1591550.8                 359.3626152935104
1591551                   359.3614252217793
1591551.2                 359.36023069767714
1591551.4                 359.35903169617194
1591551.6                 359.3578281920421
1591551.8                 359.35662015988095
1591552                   359.3554075740856
1591552.2                 359.35419040886137
1591552.4                 359.35296863821833
1591552.6                 359.35174223596846
1591552.8                 359.35051117572857
1591553                   359.3492754309107
1591553.2                 359.34803497472564
1591553.4                 359.34678978017934
1591553.6                 359.3455398200699
1591553.8                 359.344285066991
1591554                   359.3430254933216
1591554.2                 359.3417610712293
1591554.4                 359.3404917726672
1591554.6                 359.3392175693699
1591554.8                 359.3379384328581
1591555                   359.33665433442656
1591555.2                 359.33536524514886
1591555.4                 359.334071135873
1591555.6                 359.33277197721816
1591555.8                 359.3314677395783
1591556                   359.3301583931109
1591556.2                 359.32884390774086
1591556.4                 359.32752425315635
1591556.6                 359.3261993988054
1591556.8                 359.3248693138991
1591557                   359.3235339674007
1591557.2                 359.32219332802873
1591557.4                 359.32084736425355
1591557.6                 359.3194960442925
1591557.8                 359.318139336115
1591558                   359.316777207429
1591558.2                 359.315409625686
1591558.4                 359.3140365580764
1591558.6                 359.31265797152497
1591558.8                 359.3112738326951
1591559                   359.3098841079764
1591559.2                 359.30848876348807
1591559.4                 359.30708776507487
1591559.6                 359.30568107830265
1591559.8                 359.304268668462
1591560                   359.30285050055545
1591560.2                 359.3014265393014
1591560.4                 359.29999674912955
1591560.6                 359.29856109417585
1591560.8                 359.2971195382868
1591561                   359.2956720450058
1591561.2                 359.2942185775773
1591561.4                 359.2927590989415
1591561.6                 359.29129357172997
1591561.8                 359.2898219582689
1591562                   359.2883442205658
1591562.2                 359.2868603203132
1591562.4                 359.2853702188835
1591562.6                 359.2838738773237
1591562.8                 359.28237125635906
1591563                   359.2808623163797
1591563.2                 359.27934701744334
1591563.4                 359.27782531927045
1591563.6                 359.2762971812389
1591563.8                 359.2747625623873
1591564                   359.2732214214008
1591564.2                 359.27167371661443
1591564.4                 359.2701194060078
1591564.6                 359.2685584471989
1591564.8                 359.2669907974482
1591565                   359.26541641364344
1591565.2                 359.263835252303
1591565.4                 359.2622472695702
1591565.6                 359.2606524212072
1591565.8                 359.25905066259855
1591566                   359.2574419487359
1591566.2                 359.25582623422076
1591566.4                 359.254203473259
1591566.6                 359.25257361965413
1591566.8                 359.2509366268108
1591567                   359.24929244771886
1591567.2                 359.24764103495653
1591567.4                 359.2459823406838
1591567.6                 359.24431631663595
1591567.8                 359.24264291412686
1591568                   359.240962084032
1591568.2                 359.2392737767923
1591568.4                 359.23757794240623
1591568.6                 359.2358745304241
1591568.8                 359.23416348994994
1591569                   359.2324447696251
1591569.2                 359.230718317631
1591569.4                 359.2289840816817
1591569.6                 359.2272420090168
1591569.8                 359.2254920464042
1591570                   359.2237341401225
1591570.2                 359.2219682359635
1591570.4                 359.22019427922464
1591570.6                 359.21841221470135
1591570.8                 359.2166219866896
1591571                   359.2148235389677
1591571.2                 359.21301681479855
1591571.4                 359.21120175692187
1591571.6                 359.2093783075455
1591571.8                 359.2075464083486
1591572                   359.20570600046193
1591572.2                 359.2038570244702
1591572.4                 359.2019994204042
1591572.6                 359.200133127731
1591572.8                 359.19825808535717
1591573                   359.19637423160833
1591573.2                 359.1944815042314
1591573.4                 359.1925798403857
1591573.6                 359.1906691766334
1591573.8                 359.1887494489415
1591574                   359.1868205926617
1591574.2                 359.1848825425314
1591574.4                 359.1829352326648
1591574.6                 359.1809785965425
1591574.8                 359.1790125670134
1591575                   359.1770370762735
1591575.2                 359.17505205586684
1591575.4                 359.1730574366756
1591575.6                 359.1710531489096
1591575.8                 359.1690391221075
1591576                   359.1670152851147
1591576.2                 359.164981566084
1591576.4                 359.1629378924652
1591576.6                 359.16088419099356
1591576.8                 359.1588203876911
1591577                   359.15674640784306
1591577.2                 359.1546621759986
1591577.4                 359.15256761595924
1591577.6                 359.1504626507668
1591577.8                 359.1483472027045
1591578                   359.146221193272
1591578.2                 359.1440845431859
1591578.4                 359.14193717236725
1591578.6                 359.13977899992904
1591578.8                 359.1376099441761
1591579                   359.1354299225801
1591579.2                 359.13323885177834
1591579.4                 359.13103664756136
1591579.6                 359.12882322485916
1591579.8                 359.1265984977409
1591580                   359.1243623793878
1591580.2                 359.12211478209264
1591580.4                 359.11985561724566
1591580.6                 359.11758479531994
1591580.8                 359.11530222587044
1591581                   359.1130078175062
1591581.2                 359.1107014778884
1591581.4                 359.1083831137158
1591581.6                 359.10605263070863
1591581.8                 359.1037099336079
1591582                   359.10135492614484
1591582.2                 359.09898751103975
1591582.4                 359.0966075899848
1591582.6                 359.09421506362855
1591582.8                 359.09180983157256
1591583                   359.0893917923413
1591583.2                 359.08696084337856
1591583.4                 359.08451688103025
1591583.6                 359.08205980052696
1591583.8                 359.07958949598026
1591584                   359.07710586035034
1591584.2                 359.07460878544236
1591584.4                 359.0720981618873
1591584.6                 359.0695738791234
1591584.8                 359.06703582539194
1591585                   359.0644838877023
1591585.2                 359.06191795182804
1591585.4                 359.0593379022858
1591585.6                 359.05674362231593
1591585.8                 359.0541349938764
1591586                   359.051511897607
1591586.2                 359.048874212823
1591586.4                 359.0462218174941
1591586.6                 359.0435545882218
1591586.8                 359.0408724002334
1591587                   359.0381751273434
1591587.2                 359.03546264194637
1591587.4                 359.03273481499394
1591587.6                 359.0299915159706
1591587.8                 359.02723261288617
1591588                   359.0244579722352
1591588.2                 359.0216674589884
1591588.4                 359.01886093656736
1591588.6                 359.016038266819
1591588.8                 359.01319931000637
1591589                   359.0103439247655
1591589.2                 359.00747196809533
1591589.4                 359.00458329533024
1591589.6                 359.001677760113
1591589.8                 358.99875521438275
1591590                   358.99581550833034
1591590.2                 358.99285849038597
1591590.4                 358.98988400718946
1591590.6                 358.98689190356083
1591590.8                 358.9838820224869
1591591                   358.98085420507306
1591591.2                 358.9778082905292
1591591.4                 358.9747441161376
1591591.6                 358.9716615172207
1591591.8                 358.9685603271259
1591592                   358.96544037717393
1591592.2                 358.9623014966426
1591592.4                 358.95914351273206
1591592.6                 358.95596625052957
1591592.8                 358.95276953299174
1591593                   358.94955318088995
1591593.2                 358.9463170127911
1591593.4                 358.94306084502006
1591593.6                 358.9397844916213
1591593.8                 358.93648776433844
1591594                   358.9331704725556
1591594.2                 358.9298324232757
1591594.4                 358.9264734210793
1591594.6                 358.92309326808265
