% Model:              20150806_thermoelastic_damping_3d.mph
% Version:            COMSOL 5.0.0.243
% Date:               Aug 10 2015, 15:30
% Dimension:          1
% Nodes:              501
% Expressions:        1
% Description:        Point graph
% X                       Height
48796.6                   2.455674339168982E-10
48797                     2.493374028217702E-10
48797.4                   2.5322448196666247E-10
48797.8                   2.5723419225784563E-10
48798.2                   2.6137240569661326E-10
48798.6                   2.6564537361441853E-10
48799                     2.7005975766350326E-10
48799.4                   2.746226638820012E-10
48799.8                   2.7934168019213413E-10
48800.2                   2.842249177402498E-10
48800.6                   2.892810565437058E-10
48801                     2.9451939597270446E-10
48801.4                   2.999499106735351E-10
48801.8                   3.0558331262396435E-10
48802.2                   3.11431120114998E-10
48802.6                   3.17505734572135E-10
48803                     3.238205262660082E-10
48803.4                   3.303899301290388E-10
48803.8                   3.3722955308273153E-10
48804.2                   3.443562945084126E-10
48804.6                   3.5178848176181275E-10
48805                     3.5954602294640893E-10
48805.4                   3.676505795422722E-10
48805.8                   3.7612576193281825E-10
48806.2                   3.8499735141318824E-10
48806.6                   3.94293552911178E-10
48807                     4.0404528342765446E-10
48807.4                   4.1428650215098536E-10
48807.8                   4.250545893366723E-10
48808.2                   4.3639078243668584E-10
48808.6                   4.483406796610539E-10
48809                     4.609548232307135E-10
48809.4                   4.742893771470189E-10
48809.8                   4.884069174549763E-10
48810.2                   5.033773568941183E-10
48810.6                   5.192790306948285E-10
48811                     5.361999763369954E-10
48811.4                   5.542394476828197E-10
48811.8                   5.735097133988419E-10
48812.2                   5.941382015423605E-10
48812.6                   6.162700672318948E-10
48813                     6.400712792473869E-10
48813.4                   6.657323452124564E-10
48813.8                   6.934728247778731E-10
48814.2                   7.235468172111503E-10
48814.6                   7.56249655071912E-10
48815                     7.919260897183107E-10
48815.4                   8.309803161939251E-10
48815.8                   8.73888249711202E-10
48816.2                   9.212125207530329E-10
48816.6                   9.736206713880396E-10
48817                     1.0319069488172406E-9
48817.4                   1.0970177732878186E-9
48817.8                   1.1700801422192306E-9
48818.2                   1.2524303934659888E-9
48818.6                   1.345636850239301E-9
48819                     1.4515019096099124E-9
48819.4                   1.572013414596469E-9
48819.8                   1.709185340727657E-9
48820.2                   1.8646750216594827E-9
48820.6                   2.038982734910651E-9
48821                     2.229954244807072E-9
48821.4                   2.4303536402832284E-9
48821.8                   2.624840666069185E-9
48822.2                   2.7883360480465955E-9
48822.6                   2.8899354474267406E-9
48823                     2.9051071810873008E-9
48823.4                   2.829805003787642E-9
48823.8                   2.68312069886495E-9
48824.2                   2.495558043397033E-9
48824.6                   2.2949308870971863E-9
48825                     2.0997513235463503E-9
48825.4                   1.9195748631369017E-9
48825.8                   1.7579029021080195E-9
48826.2                   1.614895064770427E-9
48826.6                   1.4891563199713814E-9
48827                     1.378731639704787E-9
48827.4                   1.2815992024986E-9
48827.8                   1.1958869082157309E-9
48828.2                   1.1199485571577243E-9
48828.6                   1.0523739242805075E-9
48829                     9.919706815493347E-10
48829.4                   9.377366423449373E-10
48829.8                   8.888308225435034E-10
48830.2                   8.445468707123412E-10
48830.6                   8.042900567852654E-10
48831                     7.675579352426322E-10
48831.4                   7.339243561297149E-10
48831.8                   7.030263538614932E-10
48832.2                   6.74553435239909E-10
48832.6                   6.482388344946756E-10
48833                     6.238523666037222E-10
48833.4                   6.011945736650772E-10
48833.8                   5.80091915948611E-10
48834.2                   5.603928073884852E-10
48834.6                   5.419643348612931E-10
48835                     5.246895325995218E-10
48835.4                   5.084651086960916E-10
48835.8                   4.931995410745568E-10
48836.2                   4.788114765104019E-10
48836.6                   4.652283791752367E-10
48837                     4.523853854286224E-10
48837.4                   4.402243297386147E-10
48837.8                   4.2869291314370796E-10
48838.2                   4.1774399088868096E-10
48838.6                   4.073349600666942E-10
48839                     3.974272314901967E-10
48839.4                   3.8798577274652356E-10
48839.8                   3.7897871162638945E-10
48840.2                   3.703769909230563E-10
48840.6                   3.62154067083641E-10
48841                     3.54285646414592E-10
48841.4                   3.4674945354070075E-10
48841.8                   3.395250276512792E-10
48842.2                   3.325935427511927E-10
48842.6                   3.2593764870644693E-10
48843                     3.19541330353717E-10
48843.4                   3.133897823383671E-10
48843.8                   3.07469297685481E-10
48844.2                   3.017671683885034E-10
48844.6                   2.9627159653902916E-10
48845                     2.909716147255799E-10
48845.4                   2.858570145973971E-10
48845.8                   2.8091828263927193E-10
48846.2                   2.7614654232627845E-10
48846.6                   2.715335019344022E-10
48847                     2.6707140737657183E-10
48847.4                   2.627529995095509E-10
48847.8                   2.585714754282966E-10
48848.2                   2.5452045332147815E-10
48848.6                   2.505939405129255E-10
48849                     2.4678630435946816E-10
48849.4                   2.43092245711529E-10
48849.8                   2.395067746789528E-10
48850.2                   2.3602518847234277E-10
48850.6                   2.326430511158726E-10
48851                     2.293561748512496E-10
48851.4                   2.26160603070013E-10
48851.8                   2.2305259463091323E-10
48852.2                   2.2002860943312656E-10
48852.6                   2.1708529512961907E-10
48853                     2.1421947487798222E-10
48853.4                   2.1142813603471268E-10
48853.8                   2.08708419710205E-10
48854.2                   2.0605761110893527E-10
48854.6                   2.034731305867746E-10
48855                     2.009525253649185E-10
48855.4                   1.9849346184412115E-10
48855.8                   1.9609371846987313E-10
48856.2                   1.9375117910288725E-10
48856.6                   1.9146382685351988E-10
48857                     1.89229738343376E-10
48857.4                   1.870470783592498E-10
48857.8                   1.8491409486910451E-10
48858.2                   1.828291143716766E-10
48858.6                   1.8079053755380907E-10
48859                     1.787968352326006E-10
48859.4                   1.7684654456015374E-10
48859.8                   1.7493826547186037E-10
48860.2                   1.7307065736005206E-10
48860.6                   1.7124243595637155E-10
48861                     1.694523704082552E-10
48861.4                   1.676992805349636E-10
48861.8                   1.6598203425091234E-10
48862.2                   1.6429954514439095E-10
48862.6                   1.6265077020071483E-10
48863                     1.6103470766031072E-10
48863.4                   1.59450395001941E-10
48863.8                   1.5789690704305312E-10
48864.2                   1.5637335414926855E-10
48864.6                   1.5487888054564208E-10
48865                     1.5341266272341056E-10
48865.4                   1.5197390793548426E-10
48865.8                   1.505618527753528E-10
48866.2                   1.4917576183394604E-10
48866.6                   1.478149264293866E-10
48867                     1.4647866340543087E-10
48867.4                   1.4516631399383381E-10
48867.8                   1.4387724273705897E-10
48868.2                   1.426108364675249E-10
48868.6                   1.4136650333984393E-10
48869                     1.401436719132111E-10
48869.4                   1.389417902805017E-10
48869.8                   1.377603252416564E-10
48870.2                   1.3659876151863943E-10
48870.6                   1.3545660100945706E-10
48871                     1.3433336207929018E-10
48871.4                   1.3322857888620931E-10
48871.8                   1.3214180073981612E-10
48872.2                   1.3107259149085554E-10
48872.6                   1.3002052894997594E-10
48873                     1.2898520433430611E-10
48873.4                   1.2796622173994393E-10
48873.8                   1.269631976392239E-10
48874.2                   1.2597576040132931E-10
48874.6                   1.2500354983490744E-10
48875                     1.240462167517778E-10
48875.4                   1.2310342255026887E-10
48875.8                   1.2217483881741385E-10
48876.2                   1.2126014694893358E-10
48876.6                   1.2035903778600635E-10
48877                     1.19471211268207E-10
48877.4                   1.185963761014657E-10
48877.8                   1.1773424944052913E-10
48878.2                   1.168845565851129E-10
48878.6                   1.1604703068898716E-10
48879                     1.1522141248158196E-10
48879.4                   1.1440745000119443E-10
48879.8                   1.1360489833945537E-10
48880.2                   1.1281351939643479E-10
48880.6                   1.1203308164580109E-10
48881                     1.1126335990976767E-10
48881.4                   1.1050413514307665E-10
48881.8                   1.0975519422580618E-10
48882.2                   1.090163297645145E-10
48882.6                   1.0828733990126811E-10
48883                     1.0756802813038652E-10
48883.4                   1.0685820312228553E-10
48883.8                   1.0615767855429127E-10
48884.2                   1.0546627294804272E-10
48884.6                   1.04783809513124E-10
48885                     1.0411011599683215E-10
48885.4                   1.034450245395618E-10
48885.8                   1.0278837153574097E-10
48886.2                   1.0213999750001357E-10
48886.6                   1.0149974693837966E-10
48887                     1.0086746822425404E-10
48887.4                   1.0024301347899857E-10
48887.8                   9.962623845690905E-11
48888.2                   9.901700243440958E-11
48888.6                   9.841516810322026E-11
48889                     9.78206014674958E-11
48889.4                   9.723317174455124E-11
48889.8                   9.665275126918662E-11
48890.2                   9.60792154014088E-11
48890.6                   9.551244243735808E-11
48891                     9.495231352346379E-11
48891.4                   9.4398712573492E-11
48891.8                   9.385152618852174E-11
48892.2                   9.331064357968064E-11
48892.6                   9.277595649348108E-11
48893                     9.224735913979953E-11
48893.4                   9.172474812220099E-11
48893.8                   9.12080223706608E-11
48894.2                   9.069708307654147E-11
48894.6                   9.019183362969205E-11
48895                     8.969217955772392E-11
48895.4                   8.919802846719916E-11
48895.8                   8.870928998679143E-11
48896.2                   8.822587571230264E-11
48896.6                   8.774769915341803E-11
48897                     8.727467568226757E-11
48897.4                   8.680672248355128E-11
48897.8                   8.634375850629999E-11
48898.2                   8.588570441716847E-11
48898.6                   8.543248255516208E-11
48899                     8.498401688786874E-11
48899.4                   8.45402329689775E-11
48899.8                   8.410105789715929E-11
48900.2                   8.366642027621907E-11
48900.6                   8.323625017643653E-11
48901                     8.281047909716773E-11
48901.4                   8.238903993050979E-11
48901.8                   8.197186692610479E-11
48902.2                   8.155889565700614E-11
48902.6                   8.115006298653185E-11
48903                     8.074530703618189E-11
48903.4                   8.034456715443555E-11
48903.8                   7.994778388650794E-11
48904.2                   7.95548989449966E-11
48904.6                   7.91658551813523E-11
48905                     7.878059655825169E-11
48905.4                   7.83990681227013E-11
48905.8                   7.802121597995238E-11
48906.2                   7.764698726816544E-11
48906.6                   7.727633013376487E-11
48907                     7.690919370756249E-11
48907.4                   7.654552808149009E-11
48907.8                   7.618528428602123E-11
48908.2                   7.58284142682264E-11
48908.6                   7.547487087040872E-11
48909                     7.512460780939778E-11
48909.4                   7.477757965635239E-11
48909.8                   7.443374181715153E-11
48910.2                   7.409305051332267E-11
48910.6                   7.375546276346001E-11
48911                     7.342093636520859E-11
48911.4                   7.308942987767508E-11
48911.8                   7.276090260434187E-11
48912.2                   7.243531457643985E-11
48912.6                   7.211262653673499E-11
48913                     7.179279992380428E-11
48913.4                   7.147579685666957E-11
48913.8                   7.116158011986475E-11
48914.2                   7.085011314889489E-11
48914.6                   7.054136001604621E-11
48915                     7.023528541662162E-11
48915.4                   6.993185465547619E-11
48915.8                   6.963103363392774E-11
48916.2                   6.933278883700313E-11
48916.6                   6.903708732098331E-11
48917                     6.874389670131945E-11
48917.4                   6.845318514080108E-11
48917.8                   6.816492133805E-11
48918.2                   6.787907451630301E-11
48918.6                   6.759561441244901E-11
48919                     6.731451126639177E-11
48919.4                   6.703573581062411E-11
48919.8                   6.675925926008641E-11
48920.2                   6.648505330227374E-11
48920.6                   6.621309008756134E-11
48921                     6.594334221981522E-11
48921.4                   6.567578274718204E-11
48921.8                   6.541038515312647E-11
48922.2                   6.514712334768463E-11
48922.6                   6.488597165890381E-11
48923                     6.462690482453443E-11
